Incident Date,Incident Exact Time,Incident Time,Incident Year,Incident Day of Week,Incident Category,nhood,Latitude,Longitude,point,,,incident time number
10/01/2018,6:56:00 AM,7,2018,Wednesday,Burglary,Financial District/South Beach,37.7822,-122.39473,"(37.7821995438959, -122.39472956276296)",,,0.29
10/01/2018,5:54:00 AM,6,2018,Wednesday,Assault,South of Market,37.78054,-122.40816,"(37.7805353858225, -122.40816079455212)",,,0.25
10/01/2018,10:35:00 AM,11,2018,Wednesday,Assault,South of Market,37.77749,-122.41629,"(37.77749384266056, -122.41629170279316)",,,0.44
10/01/2018,11:14:00 AM,11,2018,Wednesday,Assault,Mission,37.77436,-122.42025,"(37.77435867382556, -122.42025428037208)",,,0.47
10/01/2018,2:50:00 PM,15,2018,Wednesday,Assault,Tenderloin,37.78093,-122.41368,"(37.780926854425914, -122.41367636179726)",,,0.62
10/01/2018,12:30:00 PM,13,2018,Wednesday,Burglary,Mission,37.76292,-122.41217,"(37.76291589268423, -122.41217329153451)",,,0.52
03/01/2018,1:26:00 AM,1,2018,Wednesday,Burglary,Pacific Heights,37.78588,-122.43492,"(37.78587620820193, -122.4349176645574)",,,0.06
10/01/2018,3:17:00 PM,15,2018,Wednesday,Burglary,Marina,37.80184,-122.44322,"(37.80183837961833, -122.44322349782564)",,,0.64
09/01/2018,9:25:00 PM,21,2018,Tuesday,Robbery,Inner Richmond,37.77547,-122.46173,"(37.77546739903482, -122.46173342924563)",,,0.89
10/01/2018,12:01:00 AM,0,2018,Wednesday,Robbery,Nob Hill,37.79016,-122.40879,"(37.790159500031805, -122.40878610771277)",,,0.00
09/01/2018,8:05:00 PM,20,2018,Tuesday,Burglary,Castro/Upper Market,37.76267,-122.43519,"(37.76267070626061, -122.4351879633321)",,,0.84
09/01/2018,5:30:00 PM,18,2018,Tuesday,Assault,Mission Bay,37.77101,-122.3912,"(37.77100919089478, -122.39119934924325)",,,0.73
09/01/2018,4:30:00 PM,17,2018,Tuesday,Burglary,Oceanview/Merced/Ingleside,37.72002,-122.4592,"(37.7200241274928, -122.45919843812825)",,,0.69
08/01/2018,12:20:00 AM,0,2018,Monday,Burglary,Bayview Hunters Point,37.7453,-122.38919,"(37.74529840818052, -122.38919329994268)",,,0.01
09/01/2018,7:20:00 PM,19,2018,Tuesday,Burglary,Castro/Upper Market,37.76255,-122.43406,"(37.76255082381586, -122.43406238857597)",,,0.81
10/01/2018,7:50:00 PM,20,2018,Wednesday,Robbery,Sunset/Parkside,37.74291,-122.4789,"(37.742908636534644, -122.47890479478312)",,,0.83
08/01/2018,7:00:00 PM,19,2018,Monday,Burglary,Tenderloin,37.78331,-122.41753,"(37.78331088878137, -122.41752877437465)",,,0.79
10/01/2018,1:30:00 PM,14,2018,Wednesday,Assault,Oceanview/Merced/Ingleside,37.71823,-122.45715,"(37.71823335961878, -122.45714526860372)",,,0.56
10/01/2018,2:00:00 PM,14,2018,Wednesday,Assault,North Beach,37.80562,-122.4136,"(37.805618478961165, -122.41360416993442)",,,0.58
10/01/2018,7:10:00 PM,19,2018,Wednesday,Robbery,Tenderloin,37.78641,-122.40804,"(37.78640961281089, -122.40803623744476)",,,0.80
10/01/2018,7:50:00 PM,20,2018,Wednesday,Robbery,Sunset/Parkside,37.74291,-122.4789,"(37.742908636534644, -122.47890479478312)",,,0.83
10/01/2018,2:50:00 PM,15,2018,Wednesday,Assault,Tenderloin,37.78093,-122.41368,"(37.780926854425914, -122.41367636179726)",,,0.62
10/01/2018,6:29:00 PM,18,2018,Wednesday,Assault,Financial District/South Beach,37.78829,-122.4084,"(37.78829319282882, -122.40840155198468)",,,0.77
10/01/2018,8:37:00 PM,21,2018,Wednesday,Assault,Mission,37.75397,-122.41641,"(37.75396776877417, -122.41641349023185)",,,0.86
10/01/2018,6:53:00 PM,19,2018,Wednesday,Assault,South of Market,37.7815,-122.40493,"(37.781499507548546, -122.40493334783943)",,,0.79
10/01/2018,10:00:00 PM,22,2018,Wednesday,Assault,Castro/Upper Market,37.76877,-122.42746,"(37.76877049785351, -122.42746205880601)",,,0.92
10/01/2018,9:26:00 PM,21,2018,Wednesday,Assault,Bernal Heights,37.74312,-122.42149,"(37.74312266332609, -122.42148545138262)",,,0.89
10/01/2018,5:40:00 PM,18,2018,Wednesday,Robbery,Hayes Valley,37.77595,-122.42279,"(37.77594986170828, -122.42278763487914)",,,0.74
10/01/2018,6:38:00 PM,19,2018,Wednesday,Assault,Bayview Hunters Point,37.73401,-122.39097,"(37.734013871373556, -122.39096789139202)",,,0.78
11/01/2018,1:17:00 AM,1,2018,Thursday,Burglary,Marina,37.79963,-122.43769,"(37.79963392902011, -122.43769470653812)",,,0.05
03/01/2018,6:00:00 PM,18,2018,Wednesday,Burglary,Mission Bay,37.76743,-122.40184,"(37.767430775982845, -122.40184250506094)",,,0.75
08/01/2018,1:00:00 PM,13,2018,Monday,Burglary,Western Addition,37.78143,-122.43233,"(37.7814283707046, -122.43232898312252)",,,0.54
11/01/2018,7:33:00 AM,8,2018,Thursday,Assault,South of Market,37.78001,-122.41193,"(37.780005867994824, -122.41193341005338)",,,0.31
11/01/2018,8:14:00 AM,8,2018,Thursday,Assault,Marina,37.79921,-122.44098,"(37.79921236567204, -122.4409775621388)",,,0.34
09/01/2018,11:00:00 AM,11,2018,Tuesday,Burglary,Nob Hill,37.79499,-122.41483,"(37.79498815505522, -122.41482563329623)",,,0.46
11/01/2018,11:13:00 AM,11,2018,Thursday,Robbery,Mission,37.76258,-122.42166,"(37.76257883049033, -122.42166247826907)",,,0.47
08/01/2018,4:05:00 PM,16,2018,Monday,Assault,Bernal Heights,37.73689,-122.41038,"(37.736893544362694, -122.41037693984421)",,,0.67
11/01/2018,8:30:00 AM,9,2018,Thursday,Robbery,South of Market,37.77737,-122.39976,"(37.77737199450485, -122.39976258647586)",,,0.35
11/01/2018,12:01:00 AM,0,2018,Thursday,Burglary,Outer Mission,37.72018,-122.44095,"(37.720184351978276, -122.44094706078836)",,,0.00
07/01/2018,9:00:00 PM,21,2018,Sunday,Burglary,Pacific Heights,37.79008,-122.43914,"(37.7900814490792, -122.43913598420383)",,,0.88
10/01/2018,11:30:00 PM,24,2018,Wednesday,Assault,Presidio Heights,37.78143,-122.45552,"(37.78143113923776, -122.45552398646495)",,,0.98
11/01/2018,12:50:00 PM,13,2018,Thursday,Assault,Financial District/South Beach,37.78943,-122.40696,"(37.78943368124484, -122.40695698813221)",,,0.53
11/01/2018,10:40:00 AM,11,2018,Thursday,Assault,Western Addition,37.78101,-122.43562,"(37.781009344703506, -122.43561626610261)",,,0.44
11/01/2018,9:54:00 AM,10,2018,Thursday,Assault,South of Market,37.7815,-122.3998,"(37.7814979983372, -122.39980220366621)",,,0.41
10/01/2018,11:00:00 PM,23,2018,Wednesday,Burglary,Sunset/Parkside,37.76224,-122.50713,"(37.76223759790458, -122.5071301982847)",,,0.96
09/01/2018,1:00:00 PM,13,2018,Tuesday,Assault,Bayview Hunters Point,37.73529,-122.39991,"(37.73528591836444, -122.39990933421034)",,,0.54
11/01/2018,9:54:00 AM,10,2018,Thursday,Assault,South of Market,37.7815,-122.3998,"(37.7814979983372, -122.39980220366621)",,,0.41
11/01/2018,2:22:00 PM,14,2018,Thursday,Burglary,Portola,37.7272,-122.41545,"(37.727197607199365, -122.41545174714018)",,,0.60
11/01/2018,11:15:00 AM,11,2018,Thursday,Assault,North Beach,37.79966,-122.4077,"(37.79966368611967, -122.40769802281679)",,,0.47
11/01/2018,2:20:00 PM,14,2018,Thursday,Assault,Mission,37.75384,-122.41859,"(37.753836586731786, -122.41859394629981)",,,0.60
11/01/2018,4:50:00 PM,17,2018,Thursday,Assault,Excelsior,37.72116,-122.43746,"(37.72116354747668, -122.43746114104351)",,,0.70
11/01/2018,4:21:00 PM,16,2018,Thursday,Assault,Visitacion Valley,37.71104,-122.41289,"(37.711036167418094, -122.4128874399074)",,,0.68
11/01/2018,4:21:00 PM,16,2018,Thursday,Assault,Visitacion Valley,37.71104,-122.41289,"(37.711036167418094, -122.4128874399074)",,,0.68
11/01/2018,11:27:00 AM,11,2018,Thursday,Robbery,Lakeshore,37.72695,-122.47604,"(37.72694991292525, -122.47603947349434)",,,0.48
10/01/2018,8:00:00 AM,8,2018,Wednesday,Burglary,Pacific Heights,37.79201,-122.43109,"(37.7920084579946, -122.43109199591473)",,,0.33
02/01/2018,5:44:00 PM,18,2018,Tuesday,Burglary,Lakeshore,37.72695,-122.47604,"(37.72694991292525, -122.47603947349434)",,,0.74
10/01/2018,3:00:00 AM,3,2018,Wednesday,Burglary,Pacific Heights,37.78795,-122.43365,"(37.78795027159103, -122.43364712515255)",,,0.13
10/01/2018,5:00:00 PM,17,2018,Wednesday,Burglary,South of Market,37.77545,-122.40948,"(37.775451004519724, -122.40948148898309)",,,0.71
11/01/2018,8:10:00 AM,8,2018,Thursday,Burglary,Lone Mountain/USF,37.77425,-122.45116,"(37.77424873347629, -122.4511633003519)",,,0.34
11/01/2018,2:45:00 PM,15,2018,Thursday,Assault,North Beach,37.80446,-122.40675,"(37.80445525161756, -122.40675021815312)",,,0.61
11/01/2018,6:30:00 PM,19,2018,Thursday,Assault,Bayview Hunters Point,37.73691,-122.39109,"(37.73690675439464, -122.39108750071148)",,,0.77
11/01/2018,11:50:00 AM,12,2018,Thursday,Assault,Potrero Hill,37.76396,-122.39471,"(37.76396401574319, -122.39470864341635)",,,0.49
11/01/2018,7:00:00 PM,19,2018,Thursday,Robbery,Hayes Valley,37.77637,-122.41951,"(37.776368868699294, -122.41950629492429)",,,0.79
11/01/2018,5:13:00 PM,17,2018,Thursday,Assault,Mission,37.75071,-122.4172,"(37.750705182588156, -122.41720090680076)",,,0.72
11/01/2018,4:49:00 PM,17,2018,Thursday,Assault,Tenderloin,37.783,-122.41241,"(37.783004077643476, -122.4124117474483)",,,0.70
11/01/2018,6:10:00 PM,18,2018,Thursday,Robbery,Financial District/South Beach,37.78805,-122.40284,"(37.788049512519116, -122.4028365699477)",,,0.76
11/01/2018,6:10:00 PM,18,2018,Thursday,Assault,Financial District/South Beach,37.78805,-122.40284,"(37.788049512519116, -122.4028365699477)",,,0.76
11/01/2018,5:49:00 PM,18,2018,Thursday,Sex Offense,Castro/Upper Market,37.76116,-122.43057,"(37.76115547557552, -122.4305735690657)",,,0.74
10/01/2018,12:00:00 PM,12,2018,Wednesday,Assault,Financial District/South Beach,37.78527,-122.40524,"(37.78526509745515, -122.40523571340725)",,,0.50
11/01/2018,6:32:00 PM,19,2018,Thursday,Assault,Mission Bay,37.77347,-122.39143,"(37.773466920607476, -122.39143433652146)",,,0.77
11/01/2018,8:00:00 AM,8,2018,Thursday,Burglary,Outer Mission,37.72786,-122.43808,"(37.72786053209599, -122.43808472880306)",,,0.33
11/01/2018,8:50:00 PM,21,2018,Thursday,Burglary,Bayview Hunters Point,37.72966,-122.37493,"(37.729659692795856, -122.3749280815457)",,,0.87
11/01/2018,8:00:00 PM,20,2018,Thursday,Burglary,Financial District/South Beach,37.79351,-122.39761,"(37.79350860298837, -122.39760833374864)",,,0.83
11/01/2018,3:45:00 PM,16,2018,Thursday,Burglary,Lone Mountain/USF,37.78036,-122.4529,"(37.78036304407931, -122.45289551819857)",,,0.66
11/01/2018,12:00:00 PM,12,2018,Thursday,Assault,Sunset/Parkside,37.76042,-122.50593,"(37.7604244265039, -122.50592811171158)",,,0.50
12/01/2018,12:35:00 AM,1,2018,Friday,Robbery,Hayes Valley,37.77854,-122.425,"(37.77853792781995, -122.42499816810782)",,,0.02
12/01/2018,2:00:00 AM,2,2018,Friday,Assault,Outer Mission,37.71575,-122.44155,"(37.715753444308774, -122.44155428540553)",,,0.08
12/01/2018,2:00:00 AM,2,2018,Friday,Assault,Outer Mission,37.71575,-122.44155,"(37.715753444308774, -122.44155428540553)",,,0.08
10/01/2018,11:17:00 AM,11,2018,Wednesday,Sex Offense,Sunset/Parkside,37.74654,-122.48131,"(37.746543332034335, -122.48131042513991)",,,0.47
12/01/2018,10:17:00 AM,10,2018,Friday,Assault,Noe Valley,37.74303,-122.42431,"(37.74303475414267, -122.4243093706563)",,,0.43
11/01/2018,1:00:00 PM,13,2018,Thursday,Assault,Chinatown,37.79422,-122.40305,"(37.79421603724553, -122.4030468846783)",,,0.54
10/01/2018,7:30:00 PM,20,2018,Wednesday,Burglary,Noe Valley,37.74943,-122.43832,"(37.74943008943899, -122.43832000727481)",,,0.81
11/01/2018,8:00:00 PM,20,2018,Thursday,Burglary,Financial District/South Beach,37.78421,-122.39212,"(37.78420530548252, -122.39211876778192)",,,0.83
11/01/2018,8:10:00 PM,20,2018,Thursday,Burglary,Mission,37.76054,-122.40903,"(37.76054303642856, -122.40903282657423)",,,0.84
12/01/2018,1:30:00 PM,14,2018,Friday,Assault,Hayes Valley,37.77224,-122.42354,"(37.77223581387494, -122.42353498869593)",,,0.56
12/01/2018,1:57:00 PM,14,2018,Friday,Burglary,Mission,37.76258,-122.42166,"(37.76257883049033, -122.42166247826907)",,,0.58
11/01/2018,8:30:00 PM,21,2018,Thursday,Burglary,Mission,37.765,-122.42058,"(37.76499626872751, -122.42058060938771)",,,0.85
12/01/2018,11:05:00 AM,11,2018,Friday,Robbery,Oceanview/Merced/Ingleside,37.7143,-122.4635,"(37.714300778842734, -122.46349969867914)",,,0.46
12/01/2018,11:05:00 AM,11,2018,Friday,Burglary,Oceanview/Merced/Ingleside,37.7143,-122.4635,"(37.714300778842734, -122.46349969867914)",,,0.46
12/01/2018,1:00:00 PM,13,2018,Friday,Assault,Hayes Valley,37.77224,-122.42354,"(37.77223581387494, -122.42353498869593)",,,0.54
12/01/2018,1:00:00 PM,13,2018,Friday,Assault,Hayes Valley,37.77224,-122.42354,"(37.77223581387494, -122.42353498869593)",,,0.54
12/01/2018,11:11:00 AM,11,2018,Friday,Assault,Excelsior,37.724,-122.43531,"(37.724004908138426, -122.43531257120719)",,,0.47
12/01/2018,1:20:00 PM,13,2018,Friday,Assault,Mission,37.75263,-122.4119,"(37.752628589044264, -122.41189982277923)",,,0.56
11/01/2018,3:30:00 PM,16,2018,Thursday,Assault,Portola,37.72823,-122.4115,"(37.72822990611675, -122.41150457688708)",,,0.65
10/01/2018,6:45:00 PM,19,2018,Wednesday,Burglary,Financial District/South Beach,37.78185,-122.39208,"(37.78184616921501, -122.3920774505126)",,,0.78
12/01/2018,11:20:00 AM,11,2018,Friday,Assault,Mission,37.76024,-122.41921,"(37.7602353540718, -122.41920604493745)",,,0.47
12/01/2018,2:02:00 PM,14,2018,Friday,Robbery,Western Addition,37.78408,-122.42275,"(37.784083675367185, -122.42274548079064)",,,0.58
12/01/2018,2:02:00 PM,14,2018,Friday,Burglary,Western Addition,37.78408,-122.42275,"(37.784083675367185, -122.42274548079064)",,,0.58
12/01/2018,3:54:00 PM,16,2018,Friday,Robbery,Excelsior,37.72432,-122.43403,"(37.72431637120677, -122.43403348247257)",,,0.66
12/01/2018,5:16:00 PM,17,2018,Friday,Robbery,Tenderloin,37.78093,-122.41368,"(37.780926854425914, -122.41367636179726)",,,0.72
12/01/2018,2:20:00 PM,14,2018,Friday,Assault,Sunset/Parkside,37.75143,-122.49777,"(37.75142632592231, -122.49777041684825)",,,0.60
12/01/2018,3:24:00 PM,15,2018,Friday,Robbery,Visitacion Valley,37.71191,-122.416,"(37.71191455546749, -122.41600028103292)",,,0.64
12/01/2018,5:00:00 PM,17,2018,Friday,Assault,Bernal Heights,37.73393,-122.41691,"(37.733928362276274, -122.41691183070925)",,,0.71
12/01/2018,5:28:00 PM,17,2018,Friday,Assault,Outer Richmond,37.78442,-122.47312,"(37.784421468264945, -122.47311980842055)",,,0.73
12/01/2018,12:00:00 PM,12,2018,Friday,Burglary,West of Twin Peaks,37.72826,-122.44428,"(37.728261754376994, -122.44427698579369)",,,0.50
12/01/2018,5:40:00 PM,18,2018,Friday,Robbery,North Beach,37.80562,-122.4136,"(37.805618478961165, -122.41360416993442)",,,0.74
12/01/2018,3:47:00 PM,16,2018,Friday,Assault,Tenderloin,37.78058,-122.42026,"(37.780576217006235, -122.42025546027398)",,,0.66
12/01/2018,3:57:00 AM,4,2018,Friday,Burglary,Mission,37.7725,-122.42262,"(37.77250281646585, -122.42261969178954)",,,0.16
03/01/2018,3:12:00 AM,3,2018,Wednesday,Burglary,Bayview Hunters Point,37.72469,-122.39453,"(37.724693136232496, -122.39453212224596)",,,0.13
12/01/2018,7:50:00 PM,20,2018,Friday,Robbery,Bayview Hunters Point,37.73243,-122.3838,"(37.732434022666936, -122.38380325319487)",,,0.83
12/01/2018,9:00:00 AM,9,2018,Friday,Burglary,Nob Hill,37.79209,-122.41629,"(37.79208770821325, -122.41629064994724)",,,0.38
12/01/2018,6:45:00 PM,19,2018,Friday,Robbery,Financial District/South Beach,37.78736,-122.40823,"(37.78735926098589, -122.40822672700406)",,,0.78
12/01/2018,5:17:00 PM,17,2018,Friday,Assault,South of Market,37.77921,-122.41094,"(37.77921168445851, -122.41093657493794)",,,0.72
12/01/2018,9:20:00 PM,21,2018,Friday,Assault,Excelsior,37.71157,-122.42993,"(37.711573981161024, -122.42992735294543)",,,0.89
01/01/2018,2:00:00 AM,2,2018,Monday,Burglary,Nob Hill,37.78796,-122.41341,"(37.78795808242062, -122.41341292413904)",,,0.08
12/01/2018,7:30:00 PM,20,2018,Friday,Assault,Tenderloin,37.78289,-122.42082,"(37.78289412114938, -122.42081700428415)",,,0.81
12/01/2018,3:00:00 AM,3,2018,Friday,Burglary,Excelsior,37.72116,-122.43746,"(37.72116354747668, -122.43746114104351)",,,0.13
12/01/2018,7:50:00 PM,20,2018,Friday,Assault,West of Twin Peaks,37.73074,-122.43869,"(37.730737997798684, -122.43869293039045)",,,0.83
12/01/2018,11:45:00 PM,24,2018,Friday,Robbery,Financial District/South Beach,37.79321,-122.39996,"(37.7932091009356, -122.39995873701295)",,,0.99
13/01/2018,12:16:00 AM,0,2018,Saturday,Assault,Tenderloin,37.78372,-122.41424,"(37.78372378203807, -122.41424157409635)",,,0.01
13/01/2018,12:16:00 AM,0,2018,Saturday,Assault,Tenderloin,37.78372,-122.41424,"(37.78372378203807, -122.41424157409635)",,,0.01
13/01/2018,12:16:00 AM,0,2018,Saturday,Assault,Tenderloin,37.78372,-122.41424,"(37.78372378203807, -122.41424157409635)",,,0.01
12/01/2018,11:55:00 PM,24,2018,Friday,Assault,Mission,37.75057,-122.4194,"(37.750572607209875, -122.41939968315323)",,,1.00
12/01/2018,9:40:00 PM,22,2018,Friday,Robbery,Russian Hill,37.80529,-122.42366,"(37.80528698382421, -122.42365507596732)",,,0.90
13/01/2018,12:40:00 AM,1,2018,Saturday,Assault,Mission,37.75883,-122.41578,"(37.758830231194835, -122.41577929903445)",,,0.03
11/01/2018,11:00:00 PM,23,2018,Thursday,Assault,Excelsior,37.71604,-122.44026,"(37.716038818883085, -122.44025513581519)",,,0.96
13/01/2018,2:32:00 AM,3,2018,Saturday,Assault,Western Addition,37.78382,-122.42101,"(37.783824117317494, -122.42100836115098)",,,0.11
13/01/2018,4:25:00 AM,4,2018,Saturday,Robbery,Western Addition,37.78143,-122.43233,"(37.7814283707046, -122.43232898312252)",,,0.18
13/01/2018,1:01:00 AM,1,2018,Saturday,Assault,Potrero Hill,37.75562,-122.39576,"(37.75562144550937, -122.3957626269508)",,,0.04
13/01/2018,3:59:00 AM,4,2018,Saturday,Assault,Oceanview/Merced/Ingleside,37.7123,-122.45902,"(37.71229573557886, -122.45901512046194)",,,0.17
12/01/2018,2:45:00 PM,15,2018,Friday,Assault,Mission,37.76578,-122.40753,"(37.76578329861651, -122.40753423057456)",,,0.61
13/01/2018,9:15:00 AM,9,2018,Saturday,Assault,South of Market,37.77622,-122.41161,"(37.77622135530407, -122.41160611386445)",,,0.39
13/01/2018,8:15:00 AM,8,2018,Saturday,Assault,Visitacion Valley,37.71193,-122.41877,"(37.71193343102876, -122.41876599574823)",,,0.34
13/01/2018,10:46:00 AM,11,2018,Saturday,Assault,Bayview Hunters Point,37.72069,-122.38806,"(37.720692804010646, -122.38805581962099)",,,0.45
13/01/2018,8:02:00 AM,8,2018,Saturday,Assault,Mission,37.77436,-122.42025,"(37.77435867382556, -122.42025428037208)",,,0.33
12/01/2018,12:00:00 PM,12,2018,Friday,Burglary,West of Twin Peaks,37.73158,-122.43974,"(37.73158422467106, -122.4397427685608)",,,0.50
12/01/2018,4:30:00 PM,17,2018,Friday,Burglary,Inner Richmond,37.77522,-122.46709,"(37.77522282820805, -122.46708629614174)",,,0.69
01/01/2018,1:00:00 PM,13,2018,Monday,Burglary,Bayview Hunters Point,37.73316,-122.39531,"(37.733158156770784, -122.39531087965166)",,,0.54
13/01/2018,9:22:00 AM,9,2018,Saturday,Assault,Mission,37.74877,-122.40676,"(37.74876647815139, -122.40675777824626)",,,0.39
12/01/2018,9:00:00 AM,9,2018,Friday,Burglary,Nob Hill,37.79209,-122.41629,"(37.79208770821325, -122.41629064994724)",,,0.38
13/01/2018,3:05:00 PM,15,2018,Saturday,Robbery,Mission,37.75456,-122.40648,"(37.75456421140335, -122.4064804591885)",,,0.63
13/01/2018,3:05:00 PM,15,2018,Saturday,Assault,Mission,37.75456,-122.40648,"(37.75456421140335, -122.4064804591885)",,,0.63
12/01/2018,2:45:00 PM,15,2018,Friday,Burglary,Marina,37.79718,-122.44228,"(37.797181192100105, -122.44227928887537)",,,0.61
13/01/2018,3:00:00 PM,15,2018,Saturday,Assault,Tenderloin,37.78589,-122.41974,"(37.78589290013101, -122.41973873477666)",,,0.63
12/01/2018,3:54:00 PM,16,2018,Friday,Robbery,Excelsior,37.72432,-122.43403,"(37.72431637120677, -122.43403348247257)",,,0.66
10/01/2018,7:00:00 PM,19,2018,Wednesday,Assault,South of Market,37.77749,-122.41629,"(37.77749384266056, -122.41629170279316)",,,0.79
13/01/2018,2:45:00 PM,15,2018,Saturday,Assault,Bayview Hunters Point,37.72548,-122.39424,"(37.72547564939949, -122.39424349422065)",,,0.61
13/01/2018,1:30:00 PM,14,2018,Saturday,Burglary,Bayview Hunters Point,37.71858,-122.39205,"(37.71858492944228, -122.39204998414131)",,,0.56
13/01/2018,5:20:00 PM,17,2018,Saturday,Assault,Pacific Heights,37.7866,-122.43675,"(37.78660103826783, -122.43674655325286)",,,0.72
13/01/2018,4:28:00 PM,16,2018,Saturday,Assault,North Beach,37.80676,-122.41214,"(37.80675808244208, -122.4121414255319)",,,0.69
13/01/2018,8:27:00 PM,20,2018,Saturday,Assault,Tenderloin,37.78641,-122.40804,"(37.78640961281089, -122.40803623744476)",,,0.85
13/01/2018,6:35:00 PM,19,2018,Saturday,Assault,Hayes Valley,37.77408,-122.42241,"(37.77408497416307, -122.42240711807445)",,,0.77
13/01/2018,7:10:00 PM,19,2018,Saturday,Assault,South of Market,37.7815,-122.40493,"(37.781499507548546, -122.40493334783943)",,,0.80
13/01/2018,11:03:00 PM,23,2018,Saturday,Assault,Mission,37.74917,-122.41595,"(37.749172182064, -122.41595464350685)",,,0.96
13/01/2018,6:30:00 PM,19,2018,Saturday,Robbery,Tenderloin,37.78424,-122.41771,"(37.78423573864025, -122.4177067508564)",,,0.77
13/01/2018,7:30:00 PM,20,2018,Saturday,Assault,Russian Hill,37.8006,-122.42289,"(37.80060119948848, -122.42289378669996)",,,0.81
13/01/2018,6:00:00 PM,18,2018,Saturday,Robbery,Pacific Heights,37.79029,-122.4375,"(37.790292348582696, -122.43749516138324)",,,0.75
13/01/2018,9:41:00 PM,22,2018,Saturday,Robbery,Nob Hill,37.78755,-122.42176,"(37.78754813874876, -122.42175810558996)",,,0.90
05/01/2018,7:00:00 PM,19,2018,Friday,Robbery,Tenderloin,37.78352,-122.41588,"(37.78351564008561, -122.41588253952085)",,,0.79
05/01/2018,7:00:00 PM,19,2018,Friday,Assault,Tenderloin,37.78352,-122.41588,"(37.78351564008561, -122.41588253952085)",,,0.79
13/01/2018,5:41:00 PM,18,2018,Saturday,Robbery,Hayes Valley,37.77595,-122.42279,"(37.77594986170828, -122.42278763487914)",,,0.74
